x1,x2,x3,Amount,Gt50K
13621.959111187607,16664.689485915005,14927.016813308,45213.66541041061,0
12455.611422192305,12393.895392306149,13804.904464632273,38654.41127913073,0
14207.684202119708,13104.431896936148,13077.513524331152,40389.62962338701,0
14981.14779125899,18089.788984507322,19800.633187405765,52871.56996317208,1
19661.5309570916,19703.35084013641,10575.778663624078,49940.66046085209,0
17601.87757667154,18422.857231926173,19670.104808174074,55694.83961677179,1
14021.875739563257,17575.04389155656,16542.421905323863,48139.34153644368,0
17383.10261629522,10416.739056818187,12658.9849521406,40458.826625254005,0
19648.615405894816,13674.30355399847,14571.757009252906,47894.67596914619,0
10369.305124040693,13162.660696543753,11113.884104415774,34645.84992500022,0
11439.916009549052,15276.294199284166,13319.348997902125,40035.55920673534,0
14186.14749563858,16139.463242143393,11426.478533539921,41752.08927132189,0
12751.044128090143,15877.686811145395,19669.13179960102,48297.86273883656,0
15624.880318064243,19251.158041879535,16905.222258064896,51781.26061800867,1
10735.513030085713,13372.823062818497,10383.47972324118,34491.81581614539,0
17817.431904841214,17678.281294647604,17512.265420518816,53007.978620007634,1
14078.803698066622,14582.664796616882,13087.490466423333,41748.95896110684,0
16721.265425439924,13090.644164476544,17785.567129030824,47597.47671894729,0
13001.136870589107,15657.253491226584,14780.433753039688,43438.82411485538,0
14730.71854794398,19360.130035784096,10076.403813436627,44167.2523971647,0
13204.017886891961,13582.323954906315,10341.424271464348,37127.76611326262,0
10693.703044671565,10290.022869594395,15973.07255025953,36956.79846452549,0
14322.170675732195,10824.085366912186,13522.110120393336,38668.36616303772,0
14177.984048146755,13914.127186872065,12236.630041152239,40328.74127617106,0
19776.075321715325,14625.589321367443,15109.721457120031,49511.3861002028,0
13745.855153538287,10401.258752681315,12282.28629566729,36429.40020188689,0
16959.332979749888,17264.323614072055,11839.398688171059,46063.055281993,0
19013.160401955247,16639.090003445745,16434.24492329359,52086.49532869458,1
15471.97627602145,12872.716332785785,14489.543151576072,42834.23576038331,0
15290.106208994985,10119.40093478188,18554.919520393014,43964.42666416988,0
19907.91171323508,16354.97356299311,16365.671227686107,52628.5565039143,1
14978.75504894182,19769.94008757174,14627.161060925573,49375.856197439134,0
18578.83928809315,13472.663974389434,10715.864761732519,42767.3680242151,0
17935.472945682704,17686.44886324182,12770.513526629657,48392.43533555418,0
14400.375876575708,14100.161483511329,17814.1251206398,46314.66248072684,0
18295.69414956495,19355.02071166411,11476.064920425415,49126.77978165448,0
18950.893885921687,17616.472295485437,18510.352249722928,55077.71843113005,1
10262.448012363166,16558.853602036834,17675.58377236128,44496.88538676128,0
14965.054856147617,19154.192723799497,10797.660022508353,44916.90760245547,0
18102.57898643613,10237.306519411504,13064.489038661122,41404.374544508755,0
13027.194512542337,16893.17725598812,16378.00516327843,46298.37693180889,0
13436.76638789475,12782.782413996756,15949.051734060049,42168.600535951555,0
11285.907393321395,13677.788716740906,19326.69586269185,44290.39197275415,0
11887.837902177125,18220.379152335227,11136.635900475085,41244.85295498744,0
15390.0267300196,19897.16042764485,13894.634761381894,49181.82191904634,0
17298.659649677575,16327.28548720479,16387.577259447426,50013.52239632979,1
18053.858689963818,11206.12003840506,14011.077345348895,43271.05607371777,0
18709.45448987186,19356.712591834366,10723.912050016224,48790.07913172245,0
19778.654943220317,13680.220553651452,14214.21721810475,47673.09271497652,0
10508.510284125805,10262.631855439395,15565.497227944434,36336.63936750963,0
15054.793993476778,17180.381421931088,12100.155206862837,44335.3306222707,0
18607.280761934817,13709.912102203816,11180.549594573677,43497.74245871231,0
15557.686784304678,10507.263150066137,13105.372430291027,39170.32236466184,0
14659.210266545415,10362.74577723816,11071.613654494286,36093.56969827786,0
12719.885900150985,14026.12017467618,14938.909183256328,41684.91525808349,0
17133.252313360572,14629.458177369088,10808.87853866443,42571.58902939409,0
10789.084245916456,18903.587562963367,18303.346605971456,47996.01841485128,0
16452.344444114715,16985.335792414844,10773.188804741949,44210.86904127151,0
10309.291649609804,12487.372199539095,14006.707780063152,36803.37162921205,0
18835.636710282415,10227.685156278312,13565.677541773766,42628.999408334494,0
18012.388981878757,13275.788710452616,15460.565248504281,46748.742940835655,0
17687.800822313875,14490.42099295184,13300.143217202276,45478.36503246799,0
19423.010740429163,13526.912559755147,10332.57502131164,43282.49832149595,0
11568.417220842093,11554.968932177871,18758.823107928038,41882.209260948,0
11174.941209610552,19057.339816354215,13944.236966781318,44176.517992746085,0
18125.662265811116,10156.283304095268,14773.10337824747,43055.04894815385,0
18698.69028450921,12508.703898638487,15794.199083466083,47001.59326661378,0
16622.994407080114,18224.17157702148,10465.001969132572,45312.167953234166,0
11772.407584358007,13036.242155358195,18155.344852712005,42963.99459242821,0
16171.732097864151,14476.933989208192,19365.410301834345,50014.07638890669,1
13938.71818901971,11851.26543045044,16802.69895819947,42592.68257766962,0
15430.689414497465,15916.786303278059,12857.823576778173,44205.2992945537,0
18043.252157513052,17593.94106687978,12646.460470277816,48283.65369467065,0
15159.79521907866,18852.260273415595,14713.681116700172,48725.73660919443,0
13696.981885004789,10429.0084191598,14211.674849502742,38337.66515366733,0
19294.257236178964,16457.11105549708,13829.802086111158,49581.1703777872,0
14929.931049700826,11113.810867536813,14390.169871039689,40433.91178827733,0
10395.600427873433,13213.11493171379,14816.266531124711,38424.98189071193,0
18031.443264335394,16524.824479129165,10733.005122747272,45289.27286621183,0
14631.051605101675,12810.192711185664,10090.053204912692,37531.29752120003,0
11239.204765297472,16087.20579650253,16271.430249325931,43597.840811125934,0
18921.06605693698,17822.745623998344,15845.871667843312,52589.683348778635,1
16421.65614757687,18924.300470389426,11376.784704625607,46722.7413225919,0
16629.01571718976,17747.166138142347,16642.43953768164,51018.621393013746,1
11187.846241518855,11352.658143732697,11459.948609117419,34000.45299436897,0
15655.99532565102,13620.673501864076,14657.280801329762,43933.94962884486,0
11894.31358827278,18256.435410585254,10323.229252826422,40473.97825168446,0
12038.808944635093,11679.083977360278,17732.298772316426,41450.1916943118,0
16773.10204366222,16073.896877933294,17810.513386502862,50657.512308098376,1
15815.26163732633,16287.906009238213,13019.520277157426,45122.68792372197,0
14501.81351043284,17069.501085206866,17515.206085518003,49086.52068115771,0
11589.085198938847,16888.60888592899,13541.359840892255,42019.05392576009,0
14841.732545755804,17901.21312951669,15108.503017108887,47851.44869238138,0
15113.716227933764,13944.414721336216,16880.084651056677,45938.21560032666,0
18783.939867280424,10317.267461214215,11290.894621051848,40392.101949546486,0
17648.187468294054,14331.437225919217,19392.577894032,51372.20258824527,1
14994.382273871452,15613.653466571122,15447.170995175838,46055.20673561841,0
15806.31329677999,14154.372930061072,12397.75086287409,42358.43708971515,0
11012.30510044843,14388.154968619347,16040.143158752471,41440.60322782025,0
14015.306769870222,10720.381492283195,13911.058814264834,38646.74707641825,0
17758.487770333886,16388.75415083021,12133.834187407047,46281.07610857114,0
19808.39458759874,16751.341961789876,10707.98885077238,47267.725400161,0
13074.962885584682,15392.272165045142,16819.179207086563,45286.41425771639,0
11628.605758305639,11451.701379846781,18958.95088557154,42039.25802372396,0
11372.078678105026,15669.548229780048,15937.55521113053,42979.182119015604,0
15958.665430080146,18738.899002783,13106.114794500172,47803.67922736332,0
17830.579532310367,18145.893905311823,15736.754711251706,51713.228148873895,1
15013.44955060631,18102.639820426702,10140.677967574447,43256.76733860746,0
12165.872515179217,18941.738991998136,15916.687087155879,47024.29859433323,0
10604.345528408885,12187.75216722861,11266.86111325398,34058.958808891475,0
10624.306625686586,14486.76776373759,17182.458301540464,42293.53269096464,0
18892.767580691725,16662.273295223713,19566.420519258827,55121.461395174265,1
16842.741922009736,15490.830282215029,17537.041536998004,49870.61374122277,0
13540.80255376175,15904.00232700631,17673.93133835867,47118.73621912673,0
17328.898103442043,11588.21158343926,14694.361570291221,43611.471257172525,0
15127.675365656614,13009.338055271655,14601.275059394538,42738.28848032281,0
19572.599437087774,12861.091129016131,18010.360319167376,50444.05088527128,1
14086.921678390354,11533.862031064928,16467.77903661132,42088.5627460666,0
12025.630774442106,18092.531566508114,19071.822518017143,49189.984858967364,0
13905.154312960804,19516.522546764463,12112.62428900227,45534.301148727536,0
12559.478173498064,10303.98027971387,14490.45293033123,37353.91138354316,0
10901.982381474227,12787.524396553636,14671.103686559945,38360.61046458781,0
13274.071654304862,15170.952815096825,14542.254721745849,42987.279191147536,0
12019.706980790943,10373.65994649008,16090.380551759154,38483.747479040176,0
15020.367121323943,17425.55283010006,14344.962278846651,46790.882230270654,0
16297.785283531994,17297.875189688057,12386.001832783222,45981.66230600327,0
19009.92664974183,16225.896901451051,16636.357018724084,51872.18056991696,1
11945.328542497009,12309.90888318047,17459.348605480045,41714.58603115752,0
16762.334113009274,14896.901161409914,13209.19974008575,44868.43501450494,0
16706.091319210827,19049.547892063856,18197.419673670083,53953.05888494477,1
16188.958291895688,14532.930860295892,17331.794647034258,48053.68379922584,0
17675.402930472046,18181.766751222312,10745.285493321717,46602.455175016075,0
14305.852218531072,16961.81075880304,18399.23705207184,49666.90002940595,0
19159.482498653233,14710.000781342387,18556.145783513784,52425.629063509405,1
16772.66351180151,16775.28034662828,19062.640024349093,52610.58388277888,1
16848.26346114278,18960.21152846515,15825.775398407131,51634.25038801506,1
17720.98316345364,14443.857686128467,14934.787654783577,47099.62850436568,0
12848.85085420683,15446.544059086591,11530.539004597813,39825.933917891234,0
15912.216161377728,14328.570247162133,16878.601035568863,47119.387444108725,0
13477.3323033005,19676.36654851958,17764.371337834746,50918.07018965483,1
10271.002331282943,10228.487770073116,17955.302915070206,38454.793016426265,0
17398.510305210948,18344.155333470553,12237.958402838558,47980.62404152006,0
15956.77797216922,14746.69617600739,19805.540482047945,50509.014630224556,1
16088.051230181009,17332.956905011088,18491.803933866322,51912.81206905842,1
17373.307519592345,14784.457890782505,19697.105498053133,51854.87090842798,1
13981.521059758961,16782.9650756903,17139.398069120944,47903.884204570204,0
19103.316862601787,15635.324958711863,13877.286524511874,48615.92834582552,0
19286.526809446514,11180.757284164429,11848.743436858058,42316.027530469,0
10451.005019713193,15653.16756023094,14698.982359841466,40803.1549397856,0
10242.320713587105,17511.034982744604,17453.598061110824,45206.953757442534,0
12176.212123595178,13182.764139492065,15780.382191296667,41139.35845438391,0
18212.423308286816,19667.361539322883,12703.684938605875,50583.46978621557,1
14231.818129774183,13668.002060148865,17490.858666133136,45390.67885605618,0
14407.48666645959,16384.034922812134,16542.836939916015,47334.35852918774,0
16206.184278707951,16930.919140577316,11390.208881348372,44527.31230063364,0
18920.283638872206,18150.484084617347,14062.10022745654,51132.86795094609,1
18505.56163582951,19818.927352316678,18490.04657007754,56814.535558223724,1
17010.353207588196,11641.238015145063,17276.700870133936,45928.292092867196,0
10849.643140099943,14575.122001115233,18127.667403314263,43552.43254452944,0
19319.526439066976,15146.12025115639,14776.905123144388,49242.551813367754,0
16220.968016423285,14779.983190819621,19156.47776797414,50157.428975217044,1
13473.69754454121,10125.371683388948,13638.688866049051,37237.75809397921,0
10422.253725118935,19700.573151931167,16893.458273261786,47016.28515031189,0
15745.477948803455,11435.722159221768,13483.80452254787,40665.004630573094,0
10233.490406535566,11816.895094234496,15451.61466114223,37502.00016191229,0
14955.026519019157,16523.35371123627,14657.247543800622,46135.62777405605,0
17411.255517508835,10207.450976595283,14249.573729466647,41868.280223570764,0
11063.957973383367,17739.980779588223,10448.51241633296,39252.45116930455,0
15161.813581362367,12541.344659402966,11659.734975546598,39362.89321631193,0
18274.07064847648,11300.935649778694,12184.51804947108,41759.524347726256,0
15509.864632040262,19186.76070170477,10105.425682850182,44802.051016595215,0
16770.320269279182,18468.239372596145,17026.016293093562,52264.57593496889,1
16438.866248354316,18652.374297380447,12965.652879793197,48056.89342552796,0
10491.421334445477,15913.390300702304,19412.040726747364,45816.852361895144,0
18795.446704607457,16903.07104960084,14389.623303432018,50088.141057640314,1
12196.39804912731,14406.824135221541,18585.668159648776,45188.89034399763,0
18455.893581267446,17089.45567253977,19624.177666846663,55169.52692065388,1
12451.75238000229,19664.466513786465,18355.46336369589,50471.682257484645,1
11729.122502729297,17527.84188836813,16779.422154650092,46036.38654574752,0
19527.213592082262,19614.996975287795,17755.66920870915,56897.87977607921,1
10533.440839499235,15889.607968274504,16205.324758775532,42628.37356654927,0
14617.40484694019,14871.33749993518,16740.69782020524,46229.44016708061,0
15159.82856741175,12268.367970827967,15348.4384319745,42776.63497021422,0
12130.1473188214,17744.287170935422,10305.210656952113,40179.645146708935,0
17959.569974336773,15673.739796038717,10546.059745829552,44179.36951620504,0
14110.89304368943,13326.072143390775,14330.134659539908,41767.09984662011,0
17423.84938756004,17806.71418644488,19963.115006685257,55193.678580690175,1
11038.035368546844,11635.241927579045,15483.505146112293,38156.78244223818,0
17999.332391191274,18442.58239492774,10198.813995812088,46640.7287819311,0
10768.76119710505,12464.270116761327,18953.715295065194,42186.74660893157,0
15524.572203867137,11964.977262541652,18847.971502691507,46337.5209691003,0
10039.814664050937,13952.816592063755,13201.244985684752,37193.876241799444,0
18986.6762352176,13164.719920605421,10317.703520413488,42469.09967623651,0
11494.815917685628,10816.499416250736,18797.051482833922,41108.366816770285,0
18428.60114760697,15003.065739292651,19174.16609125212,52605.83297815174,1
17189.83460450545,18334.45359719917,19680.344702210277,55204.6329039149,1
17525.985923130065,16967.737302184105,15206.159059889615,49699.882285203785,0
19877.521353773773,18448.5681517981,10242.874999530613,48568.964505102485,0
14150.643348693848,16650.2186935395,19414.666024968028,50215.528067201376,1
13641.826095990837,11352.070316206664,14090.167346876115,39084.063759073615,0
14138.867335859686,11980.023819487542,12442.631623707712,38561.52277905494,0
16401.730261277407,15437.596938572824,12745.611041318625,44584.93824116886,0
13751.665465533733,15039.677124004811,10724.014916922897,39515.35750646144,0
12869.418056216091,14001.080328598619,14854.564690031111,41725.06307484582,0
16713.989779818803,14254.248198121786,18036.945485509932,49005.18346345052,0
11685.149490367621,12656.908025965095,16653.320901095867,40995.37841742858,0
13149.536270648241,12495.424642693251,13255.749428644776,38900.71034198627,0
16340.264417231083,15629.202593117952,18386.889533139765,50356.3565434888,1
17718.520478811115,14441.505388822407,10174.10421045497,42334.13007808849,0
11476.67890181765,11775.287063792348,13948.469602037221,37200.43556764722,0
10131.664576474577,10067.351518664509,12234.086939133704,32433.10303427279,0
17099.83011474833,19383.399591315538,15321.439383551478,51804.669089615345,1
13021.31347823888,11139.704748056829,13280.132720246911,37441.15094654262,0
13895.397908054292,14978.917308617383,10789.24511326477,39663.560329936445,0
17761.096272151917,13082.062846515328,15309.0741741471,46152.233292814344,0
13997.472997289151,15526.590037625283,18690.292562823743,48214.35559773818,0
19039.252493530512,18683.98850550875,18278.04279513657,56001.28379417583,1
18392.180744558573,10463.228018488735,12327.534116338938,41182.942879386246,0
19274.702295660973,19812.62473622337,14084.365081507713,53171.692113392055,1
12545.13478372246,12709.573628380895,12642.746733035892,37897.45514513925,0
18764.71865689382,11795.164933428168,19348.311913199723,49908.19550352171,0
17559.36698289588,15811.342168599367,13171.240261290222,46541.94941278547,0
14271.158527117223,17491.563512012362,17572.927959263325,49335.64999839291,0
19366.548026446253,19736.05637671426,11257.26800179109,50359.8724049516,1
16553.16245276481,16170.368259772658,10750.593666452914,43474.12437899038,0
15936.54760858044,18981.476528570056,19447.785336524248,54365.809473674744,1
19342.51859318465,18705.59663278982,11882.744075264782,49930.85930123925,0
18797.778224106878,12279.882144648582,16580.030480399728,47657.69084915519,0
12008.691146038473,19468.67130463943,12825.713891070336,44303.07634174824,0
10064.567015506327,17546.38432757929,11214.881523046643,38825.83286613226,0
16909.735316876322,12520.140416454524,18355.051926337183,47784.92765966803,0
19328.586012125015,13907.401363831013,16508.224222343415,49744.211598299444,0
17602.427368983626,16395.908244885504,18107.042349874973,52105.377963744104,1
18349.272559862584,18474.76911963895,14691.893707495183,51515.935386996716,1
11923.364128451794,12911.005408968776,17551.08653800562,42385.45607542619,0
13141.51955768466,16792.043480090797,12570.868404582143,42504.4314423576,0
17088.27399648726,18612.206084653735,12226.47316288203,47926.953244023025,0
16090.526117477566,18495.08859915659,11948.045624885708,46533.66034151986,0
19318.53790068999,14100.443511269987,13974.590448196977,47393.57186015695,0
14147.967903409153,16708.149302285165,14785.389627795666,45641.506833489984,0
16575.010947417468,18394.211661070585,14503.817374352366,49473.03998284042,0
19562.069347593933,10332.432875875384,16976.244405377656,46870.74662884697,0
10828.30552244559,13934.431467205286,13628.090142738074,38390.82713238895,0
19380.283935461193,19097.196923103184,16743.734464980662,55221.21532354504,1
18818.168316502124,11394.910481758416,13491.734466515481,43704.81326477602,0
14066.334231756628,11165.724908933043,11724.923979490995,36956.98312018067,0
12585.575617849827,17449.644778389484,10893.44821870327,40928.66861494258,0
10189.270130358636,16536.533960606903,15521.012141834944,42246.816232800484,0
19603.16185373813,10904.135389719158,13369.804350659251,43877.10159411654,0
12723.593336995691,14167.755411472172,13214.896274730563,40106.245023198426,0
11456.347208004445,11061.382309999317,16346.429158002138,38864.1586760059,0
18295.426873955876,13531.83191968128,15307.978671044111,47135.23746468127,0
16009.329080116004,19083.5321880877,17035.22403491661,52128.085303120315,1
11174.77219318971,11852.565587032586,14392.47660106048,37419.81438128278,0
12524.239388294518,14085.317144636065,11993.783235084265,38603.33976801485,0
19999.312376603484,17104.730643332005,14434.40870847553,51538.45172841102,1
19536.02440888062,14455.57244354859,11291.595846414566,45283.19269884378,0
17410.18767701462,16256.948781665415,13763.531823642552,47430.668282322586,0
12277.02716132626,13091.97265189141,11509.31938085705,36878.31919407472,0
15591.71436354518,15685.118620749563,19598.878400865942,50875.711385160685,1
13538.666286040097,12154.161920771003,14148.297095671296,39841.125302482396,0
11417.296505533159,13452.102623414248,13572.62399746105,38442.02312640846,0
11183.84083500132,15682.97325167805,12328.412004280835,39195.226090960205,0
15704.986990895122,15452.223559841514,17006.93715363741,48164.147704374045,0
12954.508396796882,14263.618688564748,19008.645361755043,46226.77244711667,0
13879.448361694813,13718.74883538112,16689.319850411266,44287.5170474872,0
17474.14637589827,17837.932796683162,12532.696684356779,47844.77585693821,0
12389.980771113187,12904.021022841334,13768.582015763968,39062.58380971849,0
13544.62476214394,14142.860260326415,12519.535939209163,40207.02096167952,0
12335.181201342493,19700.40201442316,14454.802724067122,46490.38593983278,0
19317.991875577718,12253.512679599226,18538.627934176475,50110.13248935342,1
19855.185558553785,17395.686183590442,16024.25361983478,53275.12536197901,1
14876.111529301852,10674.153128638864,14952.879911288619,40503.144569229335,0
13371.176994405687,10133.381991181523,12641.098708845675,36145.657694432884,0
18589.96240887791,15897.96768501401,13281.552684493363,47769.48277838528,0
14453.720338642597,14838.57236104086,13735.27709627524,43027.5697959587,0
10986.76798865199,14998.140300158411,15534.619765821844,41519.52805463225,0
13006.139141507447,19213.69246672839,13744.474458508193,45964.30606674403,0
16467.86914439872,13398.612353485078,14171.46714637056,44037.94864425436,0
19290.10656196624,14721.724428236485,17716.962641570717,51728.79363177344,1
10062.466892413795,14542.796933092177,19013.681719079614,43618.945544585586,0
19440.65700750798,17430.25792762637,10597.909970674664,47468.824905809015,0
13885.083119384944,19149.618903174996,14054.944487288594,47089.646509848535,0
10197.923895902932,10017.502920236439,14892.58207147941,35108.00888761878,0
12669.151627924293,15759.703661315143,14182.876506820321,42611.73179605976,0
18443.172473926097,12648.64154625684,19509.333563037217,50601.147583220154,1
14810.85108127445,12568.408115766943,10939.61872626096,38318.87792330235,0
10895.782951265574,14752.74522555992,19114.801743999124,44763.32992082462,0
18909.301080275327,12508.648815564811,10010.831621475518,41428.781517315656,0
10391.067424789071,12503.484641201794,19975.619961041957,42870.17202703282,0
19121.32244789973,19505.73577079922,18854.167982935905,57481.226201634854,1
19136.001719161868,15687.34356900677,10191.04040460661,45014.38569277525,0
10574.046650435776,11202.253208030015,15588.274458423257,37364.57431688905,0
14336.538405623287,10329.40321834758,13190.840077586472,37856.78170155734,0
19764.965469948947,15327.242696657777,16080.14297671616,51172.351143322885,1
12394.164819270372,16088.52844685316,13974.978721234947,42457.67198735848,0
11448.152943048626,12976.22322337702,16716.52611112222,41140.902277547866,0
16117.729626130313,13250.230138655752,11617.06211278215,40985.021877568215,0
18260.007838252932,17905.37564549595,15878.776242025197,52044.15972577408,1
14174.022872466594,16855.128959286958,12361.399631481618,43390.55146323517,0
16261.042370460927,13233.558963984251,15194.618972018361,44689.22030646354,0
15185.51865592599,10911.344510968775,18246.693750843406,44343.55691773817,0
12432.46799800545,13881.001891568303,13201.611530967057,39515.08142054081,0
11101.98478680104,10546.452382113785,12409.223970025778,34057.6611389406,0
19881.586160045117,19731.369544751942,15611.724776681513,55224.68048147857,1
16886.810900177807,16377.740916796029,12909.240799490362,46173.7926164642,0
18228.155493270606,12923.515837173909,16255.852971225977,47407.52430167049,0
19871.19456520304,18966.760369949043,10875.650236848742,49713.605172000825,0
17309.29349316284,13983.799836132675,17373.409243300557,48666.50257259607,0
19978.686720132828,11381.75300322473,18284.57954339683,49645.01926675439,0
17544.874669983983,17278.978070244193,15973.809126298875,50797.66186652705,1
18409.665836952627,11826.009093783796,12901.402153074741,43137.077083811164,0
19324.659053236246,15624.51142584905,12606.833518948406,47556.0039980337,0
14735.949481837451,12117.238827049732,15570.390976499766,42423.57928538695,0
11433.107152115554,18582.9824116081,10269.152936525643,40285.2425002493,0
10607.030687388033,12764.196575153619,15340.0265914388,38711.25385398045,0
14118.406211491674,14043.558079283684,11623.640730977058,39785.60502175242,0
16265.259725041687,12274.550115689635,15257.60754942894,43797.41739016026,0
13648.98159634322,18645.810193847865,16443.648284766823,48738.44007495791,0
15995.31589075923,12519.730513449758,15892.731780186296,44407.77818439528,0
10785.011779516935,19289.51511858031,19097.508755512536,49172.03565360978,0
17553.02789155394,12036.168626509607,13459.056108258665,43048.25262632221,0
11290.654458571225,17270.63594851643,12136.763520538807,40698.05392762646,0
18816.713369451463,16114.663374610245,18208.178114145994,53139.5548582077,1
12042.123849969357,19442.69980303943,10851.889562327415,42336.7132153362,0
10627.483988646418,17748.31592105329,14240.843635052443,42616.64354475215,0
18954.627246130258,11509.851592127234,18448.624222073704,48913.103060331196,0
19071.75582833588,15297.295090276748,13160.06132401526,47529.11224262789,0
15692.584256175905,19167.606672272086,15664.648993406445,50524.83992185444,1
17936.69770937413,13689.276915974915,12454.860245343298,44080.83487069234,0
14105.914537794888,18712.526171002537,14176.589127164334,46995.02983596176,0
19640.89605025947,16736.152751836926,16055.73738925159,52432.78619134799,1
18666.469766758382,13938.414982985705,12302.840864285827,44907.725614029914,0
10527.388132177293,14624.443461652845,16845.82725400105,41997.65884783119,0
13129.710715729743,18145.15180652961,17285.17427574843,48560.036798007786,0
14937.069595325738,12068.80962010473,11268.609061371535,38274.488276802,0
19456.132287159562,10614.36632880941,14307.179455645382,44377.678071614355,0
17859.932417050004,10546.983538661152,19555.070453789085,47961.98640950024,0
10228.978449013084,19237.69683111459,15412.242845632136,44878.91812575981,0
11298.767104744911,10189.498031977564,14308.174087200314,35796.43922392279,0
11315.423967316747,12629.213763866574,18443.61658906564,42388.25432024896,0
17143.079189117998,12665.948569774628,13083.302257582545,42892.33001647517,0
13916.50969395414,12573.786519933492,11821.718835271895,38312.01504915953,0
13936.99866021052,15920.44274089858,14178.485756274313,44035.92715738341,0
14487.020422238857,11844.053976237774,12075.782185420394,38406.856583897024,0
15131.964394822717,11234.47340913117,10935.398710425943,37301.83651437983,0
12317.321172449738,11204.435026738793,18560.9163553454,42082.67255453393,0
17096.401958260685,12450.853844638914,11791.414190083742,41338.66999298334,0
14208.836101461202,12325.085047632456,18767.030520830303,45300.95166992396,0
11269.367372151464,14062.991016544402,13875.301878433675,39207.66026712954,0
18618.62280871719,19479.215112514794,10177.495698444545,48275.33361967653,0
18824.825815390795,14368.629385717213,13575.445010792464,46768.90021190047,0
19538.98767242208,18571.416425984353,18546.485672704875,56656.88977111131,1
16161.657548509538,16945.071739610285,12742.157252505422,45848.886540625244,0
13949.318761005998,17205.690557602793,13552.532761823386,44707.54208043218,0
12143.16756464541,15001.738988794386,14092.721065972,41237.627619411796,0
17299.148817546666,19327.923094388098,11152.177329640836,47779.2492415756,0
10903.182292822748,18503.270072396845,18264.73216060549,47671.18452582508,0
18428.35896415636,13300.721391569823,18956.458498723805,50685.53885444999,1
19684.870571363717,15729.332731571048,17610.591636039317,53024.79493897408,1
16427.35270783305,15762.783435638994,18244.1990589723,50434.335202444345,1
19020.193547476083,18597.308937460184,14045.814801938832,51663.3172868751,1
13150.225481949747,16939.42749639973,18042.647344991565,48132.30032334104,0
14766.604877077043,18554.577678442,15691.206702031195,49012.38925755024,0
11662.922000978142,12192.280949093401,14873.465278651565,38728.66822872311,0
18420.81104638055,18633.50230967626,15238.511702045798,52292.82505810261,1
11475.765951909125,17438.198435120285,19505.147815216333,48419.11220224574,0
19068.920782301575,18766.665486618876,16742.41584725678,54578.00211617723,1
15083.765452727675,18430.72082614526,13812.495192978531,47326.98147185147,0
19621.19596777484,17322.909098584205,18017.548262141645,54961.65332850069,1
15902.380852494389,16847.19781158492,19464.409246575087,52213.987910654396,1
18285.292086657137,16172.489654272795,13728.341739624739,48186.12348055467,0
14441.678191069514,18631.979026831686,13694.178347941488,46767.83556584269,0
12315.846686251462,13407.15162223205,18397.754435427487,44120.752743911,0
17934.29187266156,12144.92188533768,16236.711349338293,46315.925107337534,0
15478.412904776633,14135.340477805585,12857.745990622789,42471.499373205006,0
16618.828931823373,11615.290897898376,17473.89219235629,45708.01202207804,0
14932.696884498,10449.748113751411,11617.504619061947,36999.94961731136,0
10765.587850473821,12564.586156513542,14408.900772687048,37739.07477967441,0
19216.890865936875,14688.53575643152,15887.827910482883,49793.25453285128,0
13808.626083191484,17807.64161143452,18608.186005149037,50224.45369977504,1
12910.099648870528,13642.865342553705,16465.859236195683,43018.824227619916,0
12361.432728357613,15404.824656434357,18995.540502946824,46761.797887738794,0
10194.480114150792,12049.826770089567,15787.660330533981,38031.96721477434,0
17655.36045189947,10178.627821151167,15137.368305586278,42971.356578636914,0
10082.61494571343,10250.219297595322,14069.21635614708,34402.05059945583,0
10706.619741395116,14361.07516521588,11197.409371379763,36265.10427799076,0
12093.279310502112,18457.749669905752,16954.460239503533,47505.4892199114,0
19906.6973477602,18880.89580927044,14047.991533298045,52835.58469032869,1
18440.48191793263,16510.26386534795,16303.238461259753,51253.984244540334,1
18653.498855419457,16618.208934087306,12110.271679703146,47381.97946920991,0
10811.71699333936,13895.083505194634,17388.542722910643,42095.34322144464,0
18271.704444196075,14285.561616998166,16656.00467240438,49213.27073359862,0
19600.82336096093,12301.67533038184,13247.01224686578,45149.51093820855,0
13671.68539436534,16161.605860106647,13444.04103467241,43277.3322891444,0
15675.937170162797,12493.4894265607,11919.650845229626,40089.07744195312,0
11988.76500595361,11401.6771921888,13305.45784207061,36695.90004021302,0
12218.254008330405,15411.88730392605,18234.41845132038,45864.559763576835,0
17840.391928330064,12277.978209313005,13163.438928313553,43281.80906595662,0
18716.138214804232,17238.2050473243,14064.457048662007,50018.80031079054,1
16911.71471728012,17505.821473896503,11883.29398399219,46300.83017516881,0
16912.90809540078,15749.433229211718,17865.79188425094,50528.13320886344,1
11547.627919353545,17951.751402579248,16861.153901554644,46360.53322348744,0
13895.782842300832,13988.151352386922,12133.663245476782,40017.597440164536,0
19103.524056263268,19963.60781369731,11462.411407846957,50529.543277807534,1
15313.94018791616,10569.48833167553,19548.187106847763,45431.61562643945,0
12226.487856823951,18453.090677503496,13818.733859807253,44498.3123941347,0
19672.01089253649,13006.471151020378,11690.866055432707,44369.348098989576,0
13880.788043607026,14066.270049661398,10218.253671191633,38165.31176446006,0
14991.482580080628,17785.726415459067,16049.079520162195,48826.28851570189,0
14296.611298341304,17514.641692396253,19956.252821721137,51767.505812458694,1
